invoiceId,customerId,customerName,customerSegment,issueDate,dueDate,paidDate,amount,amountPaid,paymentMethod,attempts,previousLateInvoices,creditLimit,openBalance
INV-104269,CUST-01507,Construtora Costa Ltda,SMB,2026-02-28,2026-03-30,,3993.33,1328.98,PIX,1,0,50000.00,0.00
INV-104302,CUST-01099,Agro Fernandes do Brasil,SMB,2026-02-28,2026-03-30,2026-03-25,896.17,896.17,PIX,1,4,30000.00,0.00
INV-104352,CUST-01591,Engenharia Teixeira Eireli,SMB,2026-02-28,2026-03-30,2026-03-28,2479.00,2479.00,BOLETO,1,3,50000.00,0.00
INV-104553,CUST-01185,Mineração Teixeira Comercial,SMB,2026-02-28,2026-03-30,,2520.28,0.00,BOLETO,3,0,30000.00,0.00
INV-104598,CUST-01105,Distribuidora Martins Ltda,SMB,2026-02-28,2026-03-15,2026-05-07,1481.60,1481.60,CREDIT_CARD,3,0,20000.00,589.86
INV-104662,CUST-01108,Construtora Coelho Ltda,SMB,2026-02-28,2026-03-15,2026-03-12,3654.72,3654.72,BOLETO,1,0,15000.00,0.00
INV-104715,CUST-01013,Mineração Rodrigues S.A.,MID,2026-02-28,2026-04-14,2026-04-12,8460.85,8460.85,BANK_TRANSFER,1,0,120000.00,0.00
INV-104772,CUST-01356,Exportadora Andrade Comercial,SMB,2026-02-28,2026-03-30,2026-03-26,1318.51,1318.51,PIX,2,0,5000.00,1004.14
INV-104818,CUST-01543,Transportes Fernandes,SMB,2026-02-28,2026-03-30,2026-03-31,3722.52,3722.52,CREDIT_CARD,1,1,15000.00,684.56
INV-104983,CUST-01408,Varejo Ferreira ME,SMB,2026-02-28,2026-03-30,2026-04-10,3856.08,3856.08,PIX,2,1,15000.00,1358.70
INV-104989,CUST-01126,Transportes Ribeiro Comercial,SMB,2026-02-28,2026-03-15,2026-03-12,3192.26,3192.26,BANK_TRANSFER,1,0,10000.00,728.26
INV-105180,CUST-01441,Transportes Pereira Eireli,MID,2026-02-28,2026-03-15,,16474.76,9559.97,PIX,3,0,300000.00,4800.72
INV-105242,CUST-01003,Metalúrgica Coelho Ltda,SMB,2026-02-28,2026-03-30,2026-03-31,5176.57,5176.57,PIX,2,0,10000.00,0.00
INV-105360,CUST-01286,Mineração Moreira Comercial,SMB,2026-02-28,2026-03-30,2026-03-26,1068.43,1068.43,BOLETO,1,1,15000.00,0.00
INV-105364,CUST-01157,Metalúrgica Fernandes,SMB,2026-02-28,2026-03-30,2026-03-27,3299.84,3299.84,PIX,1,0,50000.00,0.00
INV-105403,CUST-01510,Alimentos Fernandes Ltda,SMB,2026-02-28,2026-03-15,2026-03-13,226.58,226.58,BOLETO,1,1,10000.00,0.00
INV-105579,CUST-01162,Madeireira Souza Eireli,SMB,2026-02-28,2026-03-30,2026-03-27,5066.87,5066.87,BOLETO,1,1,50000.00,0.00
INV-105717,CUST-01576,Atacadista Vargas,MID,2026-02-28,2026-03-15,2026-03-15,11028.79,11028.79,BOLETO,1,0,80000.00,0.00
INV-105723,CUST-01538,Engenharia Barros,MID,2026-02-28,2026-03-15,2026-03-16,5194.47,5194.47,PIX,1,0,300000.00,0.00
INV-105782,CUST-01090,Transportes Ferreira Comercial,SMB,2026-02-28,2026-04-14,,237.35,43.58,BOLETO,5,0,5000.00,115.67
INV-105808,CUST-01105,Distribuidora Martins Ltda,SMB,2026-02-28,2026-03-30,2026-03-30,1641.66,1641.66,PIX,1,0,20000.00,0.00
INV-105815,CUST-01178,Farma Rodrigues do Brasil,ENT,2026-02-28,2026-03-30,2026-03-27,60877.68,60877.68,BANK_TRANSFER,1,0,800000.00,45432.67
INV-105817,CUST-01067,Serviços Nogueira ME,SMB,2026-02-28,2026-03-30,,3403.67,2567.19,PIX,2,0,15000.00,0.00
INV-105823,CUST-01279,Refrigeração Costa,SMB,2026-02-28,2026-04-14,,1191.37,0.00,BOLETO,1,0,5000.00,0.00
INV-105930,CUST-01175,Mineração Rodrigues,SMB,2026-02-28,2026-03-30,,2914.39,1527.83,PIX,3,0,30000.00,3701.88
INV-105991,CUST-01438,Indústria Oliveira do Brasil,SMB,2026-02-28,2026-03-15,2026-03-14,1429.82,1429.82,BOLETO,1,1,50000.00,0.00
INV-106067,CUST-01454,Serviços Barros Ltda,SMB,2026-02-28,2026-03-15,,3999.43,1376.49,PIX,1,0,15000.00,0.00
INV-106084,CUST-01440,Logística Teixeira Eireli,SMB,2026-02-28,2026-03-30,2026-03-30,1787.68,1787.68,BOLETO,2,1,5000.00,0.00
INV-106197,CUST-01013,Mineração Rodrigues S.A.,MID,2026-02-28,2026-03-30,,15749.58,0.00,BOLETO,2,0,120000.00,0.00
INV-106225,CUST-01086,Importadora Andrade Ltda,SMB,2026-02-28,2026-03-15,2026-03-10,1573.46,1573.46,BOLETO,1,0,15000.00,0.00
INV-106324,CUST-01019,Metalúrgica Castro ME,MID,2026-02-28,2026-03-30,2026-03-26,21304.03,21304.03,PIX,1,0,80000.00,6537.39
INV-106398,CUST-01133,Comércio Almeida,SMB,2026-02-28,2026-03-30,2026-03-30,859.11,859.11,BANK_TRANSFER,1,0,5000.00,0.00
INV-106495,CUST-01544,Climatização Oliveira Eireli,SMB,2026-02-28,2026-03-15,2026-04-08,804.30,804.30,CREDIT_CARD,1,0,50000.00,0.00
INV-106568,CUST-01474,Climatização Almeida Ltda,SMB,2026-02-28,2026-03-30,,747.66,0.00,BOLETO,2,0,50000.00,0.00
INV-106713,CUST-01164,Farma Pinto do Brasil,SMB,2026-02-28,2026-03-30,2026-03-27,4958.52,4958.52,BOLETO,1,0,20000.00,3911.00
INV-106786,CUST-01178,Farma Rodrigues do Brasil,ENT,2026-02-28,2026-03-15,2026-03-11,68952.29,68952.29,PIX,1,0,800000.00,14993.83
INV-107009,CUST-01391,Varejo Castro do Brasil,SMB,2026-02-28,2026-03-15,,880.08,540.19,BOLETO,2,1,10000.00,783.46
INV-107114,CUST-01455,Climatização Barros ME,SMB,2026-02-28,2026-03-30,2026-05-14,2075.11,2075.11,BOLETO,3,0,30000.00,1778.41
INV-107286,CUST-01245,Varejo Gomes,MID,2026-02-28,2026-03-30,2026-04-01,32301.97,32301.97,PIX,1,1,120000.00,0.00
INV-107314,CUST-01124,Comércio Fernandes S.A.,ENT,2026-02-28,2026-03-30,2026-03-25,124389.89,124389.89,BANK_TRANSFER,1,0,800000.00,0.00
INV-107499,CUST-01429,Distribuidora Andrade Eireli,MID,2026-02-28,2026-04-14,2026-04-15,15420.05,15420.05,PIX,1,0,50000.00,5056.64
INV-107670,CUST-01463,Tecnologia Castro Ltda,MID,2026-02-28,2026-03-30,2026-03-25,8538.21,8538.21,PIX,1,0,120000.00,0.00
INV-107685,CUST-01399,Alimentos Rodrigues Eireli,SMB,2026-02-28,2026-03-30,2026-04-01,2817.67,2817.67,PIX,1,1,15000.00,0.00
INV-107708,CUST-01067,Serviços Nogueira ME,SMB,2026-02-28,2026-03-30,2026-03-30,97.43,97.43,BOLETO,1,0,15000.00,1361.47
INV-107760,CUST-01440,Logística Teixeira Eireli,SMB,2026-02-28,2026-03-30,2026-03-25,1705.84,1705.84,BOLETO,1,1,5000.00,929.07
INV-100078,CUST-01478,Importadora Santos ME,SMB,2026-03-01,2026-03-31,2026-03-27,2919.81,2919.81,BANK_TRANSFER,1,0,30000.00,0.00
INV-100082,CUST-01465,Agro Costa ME,SMB,2026-03-01,2026-03-31,2026-03-31,4205.49,4205.49,BOLETO,1,0,50000.00,0.00
INV-100214,CUST-01501,Climatização Rodrigues Comercial,SMB,2026-03-01,2026-04-15,,2069.65,665.43,BOLETO,1,0,20000.00,0.00
INV-100266,CUST-01234,Editora Lima S.A.,SMB,2026-03-01,2026-03-31,,283.53,188.27,PIX,4,0,20000.00,78.41
INV-100328,CUST-01253,Engenharia Teixeira ME,SMB,2026-03-01,2026-03-31,2026-05-08,1457.43,1457.43,BOLETO,2,4,50000.00,0.00
INV-100527,CUST-01237,Varejo Santos S.A.,SMB,2026-03-01,2026-03-31,2026-03-30,1094.49,1094.49,BOLETO,1,0,15000.00,0.00
INV-100548,CUST-01237,Varejo Santos S.A.,SMB,2026-03-01,2026-03-31,,1038.79,436.64,BOLETO,1,0,15000.00,0.00
INV-100567,CUST-01544,Climatização Oliveira Eireli,SMB,2026-03-01,2026-03-31,2026-03-31,188.43,188.43,CREDIT_CARD,1,0,50000.00,0.00
INV-100613,CUST-01492,Editora Coelho S.A.,SMB,2026-03-01,2026-03-31,,3423.42,1786.97,BANK_TRANSFER,3,0,10000.00,0.00
INV-100679,CUST-01553,Indústria Carvalho Eireli,SMB,2026-03-01,2026-03-16,2026-03-14,900.83,900.83,PIX,2,0,50000.00,0.00
INV-100818,CUST-01354,Varejo Rodrigues Eireli,MID,2026-03-01,2026-03-16,2026-03-11,2293.79,2293.79,BOLETO,1,0,120000.00,490.89
INV-100857,CUST-01032,Agro Barros Comercial,SMB,2026-03-01,2026-03-16,2026-03-11,3433.59,3433.59,BOLETO,2,0,15000.00,797.05
INV-100865,CUST-01088,Gráfica Moreira Eireli,SMB,2026-03-01,2026-03-16,2026-03-15,1718.33,1718.33,BOLETO,1,0,30000.00,0.00
INV-100878,CUST-01596,Exportadora Gomes S.A.,SMB,2026-03-01,2026-03-31,,888.87,0.00,CREDIT_CARD,1,0,20000.00,0.00
INV-100893,CUST-01296,Editora Souza S.A.,SMB,2026-03-01,2026-03-16,,2207.81,1046.47,BOLETO,2,8,5000.00,0.00
INV-100936,CUST-01225,Engenharia Pinto Eireli,MID,2026-03-01,2026-03-16,,2867.00,0.00,PIX,2,0,50000.00,0.00
INV-100955,CUST-01226,Tecnologia Martins S.A.,MID,2026-03-01,2026-03-31,2026-03-27,7762.47,7762.47,BOLETO,1,0,200000.00,0.00
INV-100972,CUST-01235,Editora Mendes S.A.,MID,2026-03-01,2026-03-31,,9359.00,0.00,BOLETO,4,1,200000.00,0.00
INV-100999,CUST-01460,Madeireira Souza Eireli,SMB,2026-03-01,2026-03-31,2026-05-08,2434.33,2434.33,PIX,3,0,5000.00,1005.35
INV-101038,CUST-01014,Refrigeração Moreira S.A.,ENT,2026-03-01,2026-03-16,2026-03-16,56659.61,56659.61,PIX,1,1,800000.00,0.00
INV-101263,CUST-01247,Atacadista Pinto Eireli,SMB,2026-03-01,2026-03-31,,1903.66,0.00,PIX,1,0,10000.00,0.00
INV-101384,CUST-01266,Construtora Rodrigues Comercial,SMB,2026-03-01,2026-03-16,2026-03-17,4856.54,4856.54,BOLETO,1,0,15000.00,0.00
INV-101588,CUST-01216,Distribuidora Teixeira Comercial,SMB,2026-03-01,2026-03-31,2026-03-29,3099.09,3099.09,PIX,1,3,5000.00,0.00
INV-101680,CUST-01178,Farma Rodrigues do Brasil,ENT,2026-03-01,2026-03-31,,8588.11,5441.48,BANK_TRANSFER,2,0,800000.00,36511.67
INV-101789,CUST-01232,Construtora Costa Eireli,SMB,2026-03-01,2026-04-15,2026-04-16,3899.03,3899.03,PIX,1,0,15000.00,0.00
INV-102056,CUST-01232,Construtora Costa Eireli,SMB,2026-03-01,2026-03-31,2026-03-31,1861.05,1861.05,CREDIT_CARD,1,0,15000.00,0.00
INV-102115,CUST-01501,Climatização Rodrigues Comercial,SMB,2026-03-01,2026-04-15,2026-04-12,1666.94,1666.94,CREDIT_CARD,1,0,20000.00,0.00
INV-102311,CUST-01335,Refrigeração Almeida Ltda,ENT,2026-03-01,2026-03-31,2026-03-28,114427.95,114427.95,BANK_TRANSFER,1,0,300000.00,0.00
INV-102409,CUST-01262,Transportes Santos ME,SMB,2026-03-01,2026-04-15,,1424.19,446.90,BOLETO,3,0,10000.00,0.00
INV-102445,CUST-01153,Varejo Carvalho ME,MID,2026-03-01,2026-03-31,,25085.73,10394.43,BOLETO,2,0,120000.00,0.00
INV-102495,CUST-01183,Distribuidora Cardoso,SMB,2026-03-01,2026-03-16,2026-03-13,3436.65,3436.65,BOLETO,1,1,15000.00,0.00
INV-102537,CUST-01301,Gráfica Rodrigues Eireli,SMB,2026-03-01,2026-03-31,2026-03-29,5099.90,5099.90,BOLETO,1,0,15000.00,0.00
INV-102601,CUST-01154,Varejo Vargas Eireli,MID,2026-03-01,2026-03-16,2026-03-12,26289.90,26289.90,BOLETO,1,0,300000.00,0.00
INV-102615,CUST-01412,Editora Cardoso Ltda,MID,2026-03-01,2026-04-15,2026-04-12,24596.86,24596.86,BOLETO,1,9,120000.00,9203.73
INV-102683,CUST-01141,Indústria Barros do Brasil,SMB,2026-03-01,2026-03-31,2026-03-28,3729.80,3729.80,PIX,1,1,5000.00,0.00
INV-102830,CUST-01329,Importadora Rodrigues,SMB,2026-03-01,2026-03-16,2026-03-14,974.82,974.82,BOLETO,2,1,10000.00,0.00
INV-102961,CUST-01209,Mineração Nogueira Eireli,SMB,2026-03-01,2026-04-15,2026-04-10,3778.42,3778.42,BOLETO,1,1,10000.00,0.00
INV-103009,CUST-01457,Importadora Lima Eireli,ENT,2026-03-01,2026-04-15,2026-04-11,98594.85,98594.85,PIX,2,0,3000000.00,27901.46
INV-103085,CUST-01464,Soluções Fernandes Eireli,MID,2026-03-01,2026-03-31,2026-04-02,12638.00,12638.00,BOLETO,1,0,50000.00,1825.95
INV-103162,CUST-01082,Logística Moreira S.A.,SMB,2026-03-01,2026-03-31,2026-05-14,757.32,757.32,BOLETO,5,8,50000.00,0.00
INV-103253,CUST-01384,Tecnologia Ribeiro do Brasil,SMB,2026-03-01,2026-03-16,2026-03-12,2345.26,2345.26,PIX,1,0,30000.00,0.00
INV-103312,CUST-01198,Metalúrgica Ribeiro,SMB,2026-03-01,2026-03-31,2026-04-01,755.13,755.13,BANK_TRANSFER,1,1,5000.00,0.00
INV-103448,CUST-01142,Atacadista Rocha Comercial,SMB,2026-03-01,2026-03-16,,1193.18,770.55,PIX,2,1,10000.00,593.42
INV-103482,CUST-01348,Agro Pinto Ltda,SMB,2026-03-01,2026-03-31,2026-04-28,50.00,50.00,PIX,1,0,30000.00,0.00
INV-103543,CUST-01478,Importadora Santos ME,SMB,2026-03-01,2026-03-16,,779.82,0.00,BOLETO,3,0,30000.00,3652.96
INV-103666,CUST-01124,Comércio Fernandes S.A.,ENT,2026-03-01,2026-03-16,2026-03-29,117888.37,117888.37,PIX,3,0,800000.00,0.00
INV-103700,CUST-01552,Comércio Lima do Brasil,MID,2026-03-01,2026-03-31,,5924.68,2104.09,BOLETO,2,0,50000.00,0.00
INV-103831,CUST-01597,Têxtil Santos Comercial,SMB,2026-03-01,2026-03-16,,1956.93,376.21,BOLETO,2,0,5000.00,2122.59
INV-103927,CUST-01044,Serviços Castro Comercial,MID,2026-03-01,2026-03-31,2026-04-21,15933.13,15933.13,BANK_TRANSFER,2,0,120000.00,0.00
INV-103938,CUST-01261,Distribuidora Pereira,SMB,2026-03-01,2026-03-31,2026-03-30,621.59,621.59,CREDIT_CARD,1,0,20000.00,0.00
INV-103998,CUST-01041,Agro Ferreira S.A.,SMB,2026-03-01,2026-03-31,2026-04-01,1374.02,1374.02,PIX,1,3,30000.00,0.00
INV-104014,CUST-01480,Madeireira Pinto do Brasil,SMB,2026-03-01,2026-03-31,2026-03-26,1601.70,1601.70,BOLETO,1,0,15000.00,343.65
INV-104072,CUST-01229,Metalúrgica Lima S.A.,SMB,2026-03-01,2026-03-16,,1161.39,350.86,BOLETO,1,0,15000.00,0.00
INV-104075,CUST-01183,Distribuidora Cardoso,SMB,2026-03-01,2026-03-16,2026-03-18,4521.88,4521.88,BOLETO,1,1,15000.00,484.15
INV-104097,CUST-01558,Logística Barros Eireli,SMB,2026-03-01,2026-03-31,2026-05-05,3348.15,3348.15,BOLETO,4,1,10000.00,0.00
INV-104214,CUST-01012,Transportes Santos Comercial,MID,2026-03-01,2026-03-31,,14498.28,4910.02,BANK_TRANSFER,1,0,300000.00,0.00
INV-104292,CUST-01157,Metalúrgica Fernandes,SMB,2026-03-01,2026-03-31,2026-03-28,5360.95,5360.95,BOLETO,1,0,50000.00,2370.38
INV-104314,CUST-01409,Têxtil Nogueira Comercial,SMB,2026-03-01,2026-03-31,2026-04-01,1932.77,1932.77,PIX,1,0,5000.00,0.00
INV-104373,CUST-01599,Comércio Carvalho S.A.,ENT,2026-03-01,2026-03-31,2026-04-02,22565.48,22565.48,BANK_TRANSFER,1,0,300000.00,0.00
INV-104407,CUST-01279,Refrigeração Costa,SMB,2026-03-01,2026-03-31,2026-03-26,1188.27,1188.27,PIX,1,0,5000.00,535.85
INV-104486,CUST-01379,Exportadora Vargas do Brasil,SMB,2026-03-01,2026-03-16,,882.88,548.10,BOLETO,3,9,50000.00,0.00
INV-104584,CUST-01079,Metalúrgica Castro Comercial,SMB,2026-03-01,2026-03-16,,1539.78,426.78,BOLETO,6,0,5000.00,0.00
INV-104637,CUST-01254,Exportadora Rodrigues Ltda,SMB,2026-03-01,2026-03-31,2026-04-01,2040.11,2040.11,PIX,1,0,10000.00,1605.84
INV-104725,CUST-01516,Farma Teixeira S.A.,SMB,2026-03-01,2026-03-31,2026-04-01,3311.93,3311.93,BOLETO,2,0,30000.00,0.00
INV-105044,CUST-01077,Agro Costa Comercial,MID,2026-03-01,2026-03-31,2026-03-31,10655.57,10655.57,BANK_TRANSFER,1,2,120000.00,4146.41
INV-105099,CUST-01064,Alimentos Pereira,SMB,2026-03-01,2026-03-31,,652.61,0.00,BANK_TRANSFER,4,0,10000.00,135.02
INV-105114,CUST-01213,Distribuidora Gomes Comercial,SMB,2026-03-01,2026-03-31,2026-03-26,285.68,285.68,BOLETO,2,0,10000.00,0.00
INV-105366,CUST-01294,Têxtil Almeida Eireli,SMB,2026-03-01,2026-03-31,2026-03-31,2893.97,2893.97,BOLETO,1,0,50000.00,0.00
INV-105439,CUST-01473,Madeireira Coelho,SMB,2026-03-01,2026-03-16,2026-03-18,1400.39,1400.39,PIX,1,3,10000.00,2923.36
INV-105581,CUST-01289,Refrigeração Oliveira,SMB,2026-03-01,2026-03-31,2026-04-02,1421.69,1421.69,PIX,1,0,15000.00,0.00
INV-105728,CUST-01465,Agro Costa ME,SMB,2026-03-01,2026-03-31,2026-04-03,1129.57,1129.57,BOLETO,2,0,50000.00,0.00
INV-105790,CUST-01454,Serviços Barros Ltda,SMB,2026-03-01,2026-03-31,2026-04-02,3746.04,3746.04,BOLETO,1,0,15000.00,0.00
INV-105856,CUST-01510,Alimentos Fernandes Ltda,SMB,2026-03-01,2026-03-31,2026-03-26,469.76,469.76,BOLETO,1,1,10000.00,0.00
INV-106061,CUST-01114,Alimentos Teixeira S.A.,ENT,2026-03-01,2026-03-31,2026-03-27,74470.01,74470.01,BANK_TRANSFER,1,0,300000.00,0.00
INV-106071,CUST-01181,Logística Lima,MID,2026-03-01,2026-03-31,,5287.70,2527.57,BANK_TRANSFER,1,8,50000.00,0.00
INV-106085,CUST-01441,Transportes Pereira Eireli,MID,2026-03-01,2026-03-31,2026-03-30,26948.09,26948.09,PIX,2,0,300000.00,0.00
INV-106260,CUST-01360,Têxtil Almeida Comercial,SMB,2026-03-01,2026-03-31,2026-05-12,832.04,832.04,BOLETO,3,0,20000.00,128.28
INV-106319,CUST-01490,Importadora Carvalho Eireli,SMB,2026-03-01,2026-04-15,,1072.50,504.20,CREDIT_CARD,2,1,15000.00,502.88
INV-106377,CUST-01188,Indústria Andrade,SMB,2026-03-01,2026-03-31,2026-04-02,4171.54,4171.54,CREDIT_CARD,1,0,50000.00,155.56
INV-106385,CUST-01544,Climatização Oliveira Eireli,SMB,2026-03-01,2026-03-31,2026-04-05,294.60,294.60,BOLETO,4,0,50000.00,0.00
INV-106549,CUST-01384,Tecnologia Ribeiro do Brasil,SMB,2026-03-01,2026-03-31,2026-03-26,5694.30,5694.30,BOLETO,1,0,30000.00,100.40
INV-106584,CUST-01193,Refrigeração Almeida Ltda,SMB,2026-03-01,2026-03-31,,475.43,0.00,PIX,2,0,30000.00,2022.93
INV-106679,CUST-01007,Climatização Cardoso Ltda,MID,2026-03-01,2026-04-15,2026-04-14,1619.93,1619.93,BOLETO,1,1,50000.00,0.00
INV-106808,CUST-01295,Farma Souza do Brasil,SMB,2026-03-01,2026-03-31,2026-04-02,3201.88,3201.88,BOLETO,1,0,30000.00,0.00
INV-106854,CUST-01200,Serviços Ferreira S.A.,SMB,2026-03-01,2026-03-31,2026-05-14,4495.47,4495.47,CREDIT_CARD,3,1,15000.00,0.00
INV-106974,CUST-01294,Têxtil Almeida Eireli,SMB,2026-03-01,2026-03-31,2026-03-29,3461.34,3461.34,BOLETO,1,0,50000.00,0.00
INV-107012,CUST-01250,Indústria Ribeiro do Brasil,SMB,2026-03-01,2026-03-31,2026-03-28,637.15,637.15,CREDIT_CARD,1,2,30000.00,0.00
INV-107173,CUST-01531,Atacadista Costa Ltda,MID,2026-03-01,2026-03-16,2026-03-20,33437.79,33437.79,PIX,3,0,80000.00,0.00
INV-107319,CUST-01548,Mineração Oliveira Comercial,MID,2026-03-01,2026-03-31,2026-04-01,5990.42,5990.42,BANK_TRANSFER,1,0,80000.00,0.00
INV-107387,CUST-01005,Gráfica Rodrigues,SMB,2026-03-01,2026-03-16,2026-03-17,579.77,579.77,PIX,2,3,5000.00,0.00
INV-107487,CUST-01467,Agro Pinto S.A.,MID,2026-03-01,2026-03-31,,23767.48,16348.78,PIX,2,0,200000.00,11364.43
INV-107756,CUST-01355,Transportes Souza Eireli,SMB,2026-03-01,2026-03-31,2026-03-30,1193.54,1193.54,BOLETO,1,0,10000.00,0.00
INV-107996,CUST-01369,Transportes Ribeiro Comercial,MID,2026-03-01,2026-03-31,2026-04-16,3983.67,3983.67,PIX,2,1,50000.00,0.00
INV-100022,CUST-01028,Transportes Mendes ME,SMB,2026-03-02,2026-04-01,2026-04-15,4588.54,4588.54,BOLETO,5,0,30000.00,0.00
INV-100173,CUST-01515,Mineração Moreira Eireli,SMB,2026-03-02,2026-04-01,2026-03-30,5617.08,5617.08,BANK_TRANSFER,1,0,15000.00,0.00
INV-100213,CUST-01503,Indústria Gomes S.A.,SMB,2026-03-02,2026-04-01,2026-03-30,1481.68,1481.68,BOLETO,1,1,10000.00,0.00
INV-100519,CUST-01427,Tecnologia Costa ME,SMB,2026-03-02,2026-03-17,,1715.09,0.00,CREDIT_CARD,2,1,15000.00,0.00
INV-100741,CUST-01414,Farma Andrade Eireli,SMB,2026-03-02,2026-04-01,2026-04-02,2942.98,2942.98,BANK_TRANSFER,1,0,50000.00,0.00
INV-100765,CUST-01425,Importadora Castro Eireli,SMB,2026-03-02,2026-03-17,,2854.75,0.00,CREDIT_CARD,1,0,50000.00,59.67
INV-100833,CUST-01093,Têxtil Lima Ltda,SMB,2026-03-02,2026-04-01,2026-03-31,1694.67,1694.67,PIX,2,0,30000.00,0.00
INV-100867,CUST-01356,Exportadora Andrade Comercial,SMB,2026-03-02,2026-04-01,2026-03-29,1934.09,1934.09,BOLETO,1,0,5000.00,321.38
INV-100902,CUST-01020,Agro Castro,SMB,2026-03-02,2026-03-17,2026-04-10,2013.54,2013.54,BOLETO,3,1,20000.00,0.00
INV-101031,CUST-01261,Distribuidora Pereira,SMB,2026-03-02,2026-04-01,2026-03-29,941.02,941.02,BOLETO,1,0,20000.00,278.95
INV-101097,CUST-01408,Varejo Ferreira ME,SMB,2026-03-02,2026-04-01,2026-04-01,448.98,448.98,PIX,1,1,15000.00,0.00
INV-101115,CUST-01468,Serviços Gomes do Brasil,SMB,2026-03-02,2026-04-01,2026-04-01,4288.16,4288.16,BOLETO,2,0,50000.00,0.00
INV-101140,CUST-01598,Varejo Castro do Brasil,SMB,2026-03-02,2026-04-01,2026-03-28,3225.20,3225.20,BOLETO,1,0,50000.00,1274.07
INV-101216,CUST-01013,Mineração Rodrigues S.A.,MID,2026-03-02,2026-04-01,2026-04-03,14196.55,14196.55,BANK_TRANSFER,1,0,120000.00,0.00
INV-101429,CUST-01536,Varejo Nogueira Eireli,SMB,2026-03-02,2026-04-01,2026-05-11,1584.64,1584.64,PIX,2,0,50000.00,0.00
INV-101469,CUST-01335,Refrigeração Almeida Ltda,ENT,2026-03-02,2026-04-01,2026-04-01,46256.21,46256.21,BANK_TRANSFER,1,0,300000.00,0.00
INV-101554,CUST-01057,Metalúrgica Teixeira Comercial,MID,2026-03-02,2026-04-01,,4288.52,2421.71,BOLETO,6,1,80000.00,0.00
INV-101619,CUST-01579,Farma Martins Eireli,SMB,2026-03-02,2026-04-01,2026-03-29,1960.33,1960.33,BOLETO,1,0,10000.00,0.00
INV-101758,CUST-01214,Agro Pereira Comercial,SMB,2026-03-02,2026-04-01,,844.31,0.00,PIX,4,1,15000.00,0.00
INV-101967,CUST-01259,Comércio Rodrigues,SMB,2026-03-02,2026-03-17,2026-03-18,3326.15,3326.15,BOLETO,1,3,15000.00,0.00
INV-102031,CUST-01301,Gráfica Rodrigues Eireli,SMB,2026-03-02,2026-04-01,2026-03-28,3507.55,3507.55,BOLETO,1,0,15000.00,0.00
INV-102064,CUST-01496,Transportes Souza Eireli,ENT,2026-03-02,2026-04-01,2026-04-01,19888.15,19888.15,CREDIT_CARD,1,1,1500000.00,0.00
INV-102205,CUST-01551,Refrigeração Moreira Ltda,SMB,2026-03-02,2026-04-01,2026-04-03,50.00,50.00,BOLETO,2,2,10000.00,2257.81
INV-102412,CUST-01544,Climatização Oliveira Eireli,SMB,2026-03-02,2026-03-17,,446.98,0.00,BANK_TRANSFER,2,0,50000.00,0.00
INV-102506,CUST-01328,Tecnologia Vargas do Brasil,SMB,2026-03-02,2026-04-16,2026-04-18,378.57,378.57,BOLETO,1,2,10000.00,0.00
INV-102780,CUST-01545,Mineração Mendes ME,SMB,2026-03-02,2026-04-16,2026-04-13,1999.41,1999.41,BOLETO,1,0,30000.00,0.00
INV-102905,CUST-01136,Refrigeração Santos ME,SMB,2026-03-02,2026-04-16,2026-04-13,3154.34,3154.34,BOLETO,1,0,5000.00,888.76
INV-103105,CUST-01380,Exportadora Souza ME,SMB,2026-03-02,2026-04-16,2026-04-11,5704.35,5704.35,BANK_TRANSFER,1,0,30000.00,3057.88
INV-103114,CUST-01153,Varejo Carvalho ME,MID,2026-03-02,2026-04-01,,26762.07,21224.53,BOLETO,2,0,120000.00,1958.97
INV-103172,CUST-01095,Alimentos Lima Eireli,SMB,2026-03-02,2026-04-01,,1360.33,406.16,CREDIT_CARD,6,4,15000.00,0.00
INV-103182,CUST-01307,Climatização Cardoso ME,SMB,2026-03-02,2026-04-01,,4340.60,3096.69,BANK_TRANSFER,3,0,10000.00,0.00
INV-103200,CUST-01403,Climatização Castro Comercial,SMB,2026-03-02,2026-03-17,,1426.15,0.00,BOLETO,4,0,5000.00,0.00
INV-103275,CUST-01303,Atacadista Carvalho ME,SMB,2026-03-02,2026-04-01,2026-03-30,2033.52,2033.52,BOLETO,1,0,10000.00,0.00
INV-103323,CUST-01511,Distribuidora Rocha do Brasil,MID,2026-03-02,2026-04-01,2026-04-03,17187.12,17187.12,PIX,2,0,200000.00,0.00
INV-103553,CUST-01249,Gráfica Costa ME,SMB,2026-03-02,2026-03-17,2026-03-13,684.10,684.10,CREDIT_CARD,1,2,10000.00,0.00
INV-103583,CUST-01490,Importadora Carvalho Eireli,SMB,2026-03-02,2026-04-01,2026-05-10,3850.23,3850.23,PIX,2,1,15000.00,0.00
INV-103603,CUST-01327,Transportes Pereira do Brasil,SMB,2026-03-02,2026-03-17,2026-03-19,1835.68,1835.68,BOLETO,1,1,5000.00,753.10
INV-103740,CUST-01363,Madeireira Nogueira,SMB,2026-03-02,2026-04-01,,3027.46,1166.81,CREDIT_CARD,3,0,50000.00,361.05
INV-103899,CUST-01590,Atacadista Nogueira Eireli,MID,2026-03-02,2026-04-01,2026-04-01,10522.07,10522.07,PIX,1,0,300000.00,6243.82
